PageName,StudyGroup,EntryDate,UserName,Comment,bigrams,most_probable_topic,topic_terms,topic_probability
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20281 CT Stratford Cohort 3,2019-03-28 11:22:08am EDT,TaEllis,"It was helpful to me when we used the Protocol for Slowing Down &amp; Stopping Time because using &quot;noticings&quot; from the group helped us come to a consensus that Matthais did know what he was talking about:  Volume was the cause of the water-level remaining the same NOT weight\,<br /><br />","['helpful', 'used', 'protocol', 'slowing', 'amp', 'stopping', 'time', 'using', 'noticings', 'group', 'helped', 'us', 'come', 'consensus', 'matthais', 'know', 'talking', 'volume', 'cause', 'water_level', 'remaining', 'weight']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.9635263085365295
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20281 CT Stratford Cohort 3,2019-03-28 11:22:11am EDT,JeFoster,I think focusing on what one student said was most helpful to really see he knew what he was talking about.,"['think', 'focusing_one', 'student', 'said', 'helpful', 'really', 'see', 'knew_talking']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.906541645526886
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20281 CT Stratford Cohort 3,2019-03-28 11:22:25am EDT,LoKeogh,The teacher started the discussion and students did most of the science work.  Much of the teacher prompts had to do with discussion &quot;rules&quot;.  Kids seemed very; familiar with the process...,"['teacher', 'started', 'discussion', 'students', 'science', 'work', 'much', 'teacher', 'prompts', 'discussion', 'rules', 'kids', 'seemed', 'familiar', 'process']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9476047158241272
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20281 CT Stratford Cohort 3,2019-03-28 11:22:47am EDT,GrWalsh,Focusing on productive talk made me think more about how the teacher was driving the productive talk and focusing on evidence of scientific practices allowed me to connect what they were doing with the overall NGSS framework.  Focusing on on student reminded me of how important listening closely to students is.,"['focusing_productive', 'talk', 'made', 'think', 'teacher', 'driving', 'productive_talk', 'focusing_evidence', 'scientific_practices', 'allowed', 'connect', 'overall', 'ngss_framework', 'focusing', 'student', 'reminded', 'important', 'listening', 'closely', 'students']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.960081934928894
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20281 CT Stratford Cohort 3,2019-03-28 11:23:03am EDT,SuNormandin,The three views helped me to have a greater understanding of the student and his thought process. It reminds me to be a better active listener to my students.,"['three', 'views', 'helped', 'greater', 'understanding', 'student', 'thought_process', 'reminds', 'better', 'active', 'listener', 'students']",5,"['students', 'student', 'really', 'discussion', 'volume', 'important', 'weight', 'different', 'classroom', 'may']",0.9353907108306885
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20281 CT Stratford Cohort 3,2019-03-28 11:23:36am EDT,JeDaniel,Watching the video three times helped me see the practices the teachers and students were using to have a productive and deep understanding discussion. The students supported each other with different pieces of evidence. We were also able to pull a part what one specific student was saying. ,"['watching_video', 'three_times', 'helped_see', 'practices', 'teachers', 'students', 'using', 'productive', 'deep', 'understanding', 'discussion', 'students', 'supported', 'different', 'pieces', 'evidence', 'also', 'able', 'pull', 'part', 'one', 'specific', 'student', 'saying']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9663755297660828
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20282 CT Winchester Cohort 2,2019-06-20 13:35:57pm EDT,SaCarpinello,"Focusing on productive talk in general<br /><br />Focusing on evidence of scientific practices<br /><br />Focusing in on one student&#039;s turn<br /><br />How did the three different steps help you see more\, in different ways?<br /><br />I got to see things from student perspectives\, teacher as well as further understanding of one student through their actual words rather than assumptions.<br /><br /><br /><br />Which step was the most illuminating for you?  Why?<br /><br />I liked Focusing on productive talk in general to really analyzer the group discussion and wee how students were communicating with others and how those norms were put into place.","['focusing_productive', 'talk_general', 'focusing_evidence', 'scientific_practices', 'focusing_one', 'student_turn', 'three_different', 'steps_help', 'see', 'different_ways', 'got', 'see', 'things', 'student', 'perspectives', 'teacher', 'well', 'understanding', 'one_student', 'actual', 'words', 'rather', 'assumptions', 'step_illuminating', 'liked', 'focusing_productive', 'talk_general', 'really', 'analyzer', 'group_discussion', 'wee', 'students', 'communicating', 'others', 'norms', 'put', 'place']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.6322133541107178
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20282 CT Winchester Cohort 2,2019-06-20 13:36:15pm EDT,DeAlduini,The productive talk was most was engaging for the students.  You can tell that the students were listening and engaged throughout the talk.  I could see that the students felt comfortable enough to engage in the productive talk about the investigation.  The teacher kept sending it back to the students so that they could continue to process the investigation.,"['productive_talk', 'engaging', 'students', 'tell', 'students', 'listening', 'engaged', 'throughout', 'talk', 'could', 'see', 'students', 'felt', 'comfortable', 'enough', 'engage', 'productive_talk', 'investigation', 'teacher', 'kept', 'sending', 'back', 'students', 'could', 'continue', 'process', 'investigation']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9700900912284851
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20282 CT Winchester Cohort 2,2019-06-20 13:36:20pm EDT,SoVinnikova,"How did the three different steps help you see more\, in different ways?<br /><br />- The three steps helped me get something different every time. With focusing on one specific aspect of the video- I was able to see different details each time.<br /><br /><br /><br />Which step was the most illuminating for you?  Why?<br /><br />- The step where we listened to productive talk was the most illuminating for me. It was eye opening to see students have real discussions about a complicated scientific concept and add on to/ question each others ideas.","['three_different', 'steps_help', 'see', 'different_ways', 'three_steps', 'helped', 'get', 'something', 'different', 'every', 'time', 'focusing_one', 'specific', 'aspect', 'video', 'able', 'see', 'different', 'details', 'time', 'step_illuminating', 'step', 'listened', 'productive_talk', 'illuminating', 'eye', 'opening', 'see', 'students', 'real', 'discussions', 'complicated', 'scientific', 'concept', 'add', 'to/', 'question', 'others_ideas']",0,"['students', 'student', 'time', 'see', 'focusing_one', 'teacher', 'different', 'understanding', 'student_turn', 'talk']",0.9784259796142578
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20282 CT Winchester Cohort 2,2019-06-20 13:36:47pm EDT,GlBrooks,"The productive talk was illuminating to me to continue to see ways in which the teacher facilitates discourse. She reminded students of their norms\, clarified ideas\, used wait time and lots of probing questions for students to share their own conclusions and grapple with new thinking. ","['productive_talk', 'illuminating', 'continue', 'see', 'ways', 'teacher', 'facilitates', 'discourse', 'reminded', 'students', 'norms', 'clarified', 'ideas', 'used', 'wait_time', 'lots', 'probing', 'questions', 'students', 'share', 'conclusions', 'grapple', 'new', 'thinking']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.966472864151001
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20282 CT Winchester Cohort 2,2019-06-20 13:36:59pm EDT,SuHincks,"Each view allowed for a new focus\, each one different from the others. I appreciated focusing on one student&#039;s turn to see the value in what seemed chaotic reasoning was in reality spot on. ","['view', 'allowed', 'new', 'focus', 'one', 'different', 'others', 'appreciated', 'focusing_one', 'student_turn', 'see', 'value', 'seemed', 'chaotic', 'reasoning', 'reality', 'spot']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9534010887145996
Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,20282 CT Winchester Cohort 2,2019-06-20 13:37:00pm EDT,KrXander,I was able to see how to teacher leads the groups by asking questions and having students talk to each other instead of to the teacher. I was able to see where and how the teacher and students were using the scientific practices throughout the group discussion. The step that was most useful for me was focusing in on one student&#039;s turn. At first it was hard to follow the student&#039;s thinking. As I read the transcript and listened to the student again I was able to see that he was not confused he just had some difficulty putting his words together in a way that all the listeners could understand.,"['able', 'see', 'teacher', 'leads', 'groups', 'asking_questions', 'students', 'talk', 'instead', 'teacher', 'able', 'see', 'teacher', 'students', 'using', 'scientific_practices', 'throughout', 'group_discussion', 'step', 'useful', 'focusing_one', 'student_turn', 'first', 'hard', 'follow', 'student', 'thinking', 'read_transcript', 'listened', 'student', 'able', 'see', 'confused', 'difficulty', 'putting', 'words', 'together', 'way', 'listeners', 'could', 'understand']",2,"['students', 'see', 'teacher', 'understanding', 'student', 'discussion', 'able', 'really', 'productive_talk', 'talk']",0.9799965023994446
